file_id,condition,replay_buffer_valid,empty_cavity_mean,dt_ns
2025-04-13_0308_Feedback_Run_NN_07_rep00019.h5,with_feedback,0,30.899999618530273,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00020.h5,with_feedback,0,34.21666717529297,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00021.h5,with_feedback,1,32.57666778564453,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00022.h5,with_feedback,0,33.98666763305664,27340.0
2025-04-13_0308_Feedback_Run_NN_07_rep00023.h5,with_feedback,0,33.6966667175293,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00024.h5,with_feedback,0,33.029998779296875,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00025.h5,with_feedback,1,31.34000015258789,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00026.h5,with_feedback,0,30.676666259765625,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00027.h5,with_feedback,1,34.21666717529297,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00028.h5,with_feedback,0,32.49333190917969,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00029.h5,with_feedback,0,33.10333251953125,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00030.h5,with_feedback,0,33.79666519165039,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00031.h5,with_feedback,1,32.29666519165039,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00032.h5,with_feedback,0,29.163333892822266,27360.0
2025-04-13_0308_Feedback_Run_NN_07_rep00033.h5,with_feedback,0,31.190000534057617,27360.0
2025-04-13_0308_Feedback_Run_NN_08.h5,with_feedback,0,29.60333251953125,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00001.h5,with_feedback,0,34.630001068115234,27340.0
2025-04-13_0308_Feedback_Run_NN_08_rep00002.h5,with_feedback,1,33.2400016784668,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00003.h5,with_feedback,0,34.93000030517578,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00004.h5,with_feedback,1,26.520000457763672,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00005.h5,with_feedback,0,30.543333053588867,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00006.h5,with_feedback,0,33.60333251953125,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00007.h5,with_feedback,1,32.276668548583984,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00008.h5,with_feedback,1,33.12666702270508,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00009.h5,with_feedback,0,35.21666717529297,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00010.h5,with_feedback,0,30.453332901000977,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00011.h5,with_feedback,0,32.16999816894531,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00012.h5,with_feedback,1,27.0,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00013.h5,with_feedback,0,34.96666717529297,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00014.h5,with_feedback,0,32.91666793823242,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00015.h5,with_feedback,0,29.463333129882812,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00016.h5,with_feedback,0,34.35333251953125,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00017.h5,with_feedback,1,32.313331604003906,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00018.h5,with_feedback,1,30.543333053588867,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00019.h5,with_feedback,0,30.253334045410156,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00020.h5,with_feedback,0,33.58333206176758,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00021.h5,with_feedback,0,33.03666687011719,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00022.h5,with_feedback,0,33.09000015258789,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00023.h5,with_feedback,1,33.7066650390625,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00024.h5,with_feedback,0,33.119998931884766,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00025.h5,with_feedback,1,31.263334274291992,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00026.h5,with_feedback,0,30.09000015258789,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00027.h5,with_feedback,1,35.12666702270508,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00028.h5,with_feedback,0,33.040000915527344,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00029.h5,with_feedback,1,33.18333435058594,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00030.h5,with_feedback,0,33.586666107177734,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00031.h5,with_feedback,0,31.47333335876465,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00032.h5,with_feedback,1,29.1200008392334,27360.0
2025-04-13_0308_Feedback_Run_NN_08_rep00033.h5,with_feedback,1,32.79666519165039,27360.0
2025-04-13_0308_Feedback_Run_NN_09.h5,with_feedback,1,30.366666793823242,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00001.h5,with_feedback,0,34.21666717529297,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00002.h5,with_feedback,1,33.68333435058594,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00003.h5,with_feedback,1,33.27333450317383,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00004.h5,with_feedback,1,30.953332901000977,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00005.h5,with_feedback,0,30.690000534057617,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00006.h5,with_feedback,0,33.22666549682617,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00007.h5,with_feedback,0,32.88666534423828,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00008.h5,with_feedback,0,33.08000183105469,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00009.h5,with_feedback,1,34.746665954589844,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00010.h5,with_feedback,0,23.31999969482422,27340.0
2025-04-13_0308_Feedback_Run_NN_09_rep00011.h5,with_feedback,1,31.616666793823242,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00012.h5,with_feedback,1,30.24333381652832,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00013.h5,with_feedback,0,34.496665954589844,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00014.h5,with_feedback,0,31.77666664123535,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00015.h5,with_feedback,0,34.07666778564453,27340.0
2025-04-13_0308_Feedback_Run_NN_09_rep00016.h5,with_feedback,0,34.37666702270508,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00017.h5,with_feedback,1,31.55666732788086,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00018.h5,with_feedback,1,30.266666412353516,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00019.h5,with_feedback,1,28.299999237060547,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00020.h5,with_feedback,1,33.4566650390625,27340.0
2025-04-13_0308_Feedback_Run_NN_09_rep00021.h5,with_feedback,0,33.3033332824707,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00022.h5,with_feedback,1,34.040000915527344,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00023.h5,with_feedback,0,33.7933349609375,27340.0
2025-04-13_0308_Feedback_Run_NN_09_rep00024.h5,with_feedback,0,30.94333267211914,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00025.h5,with_feedback,1,29.106666564941406,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00026.h5,with_feedback,1,29.816667556762695,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00027.h5,with_feedback,1,34.95333480834961,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00028.h5,with_feedback,1,33.01333236694336,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00029.h5,with_feedback,0,33.42333221435547,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00030.h5,with_feedback,0,34.436668395996094,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00031.h5,with_feedback,0,31.99333381652832,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00032.h5,with_feedback,1,29.64666748046875,27360.0
2025-04-13_0308_Feedback_Run_NN_09_rep00033.h5,with_feedback,0,29.719999313354492,27360.0
2025-04-13_0308_Feedback_Run_NN_10.h5,with_feedback,1,29.99333381652832,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00001.h5,with_feedback,1,34.83000183105469,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00002.h5,with_feedback,0,33.39666748046875,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00003.h5,with_feedback,1,34.48666763305664,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00004.h5,with_feedback,0,30.790000915527344,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00005.h5,with_feedback,0,30.15333366394043,27340.0
2025-04-13_0308_Feedback_Run_NN_10_rep00006.h5,with_feedback,0,34.29666519165039,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00007.h5,with_feedback,0,32.96333312988281,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00008.h5,with_feedback,1,33.20000076293945,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00009.h5,with_feedback,0,33.04999923706055,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00010.h5,with_feedback,1,30.479999542236328,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00011.h5,with_feedback,1,32.209999084472656,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00012.h5,with_feedback,0,30.139999389648438,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00013.h5,with_feedback,0,30.760000228881836,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00014.h5,with_feedback,0,32.85333251953125,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00015.h5,with_feedback,0,34.06999969482422,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00016.h5,with_feedback,0,34.48666763305664,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00017.h5,with_feedback,0,31.44333267211914,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00018.h5,with_feedback,1,29.736665725708008,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00019.h5,with_feedback,1,31.373332977294922,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00020.h5,with_feedback,1,33.94333267211914,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00021.h5,with_feedback,0,33.39666748046875,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00022.h5,with_feedback,1,33.470001220703125,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00023.h5,with_feedback,0,33.87666702270508,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00024.h5,with_feedback,1,32.086666107177734,27340.0
2025-04-13_0308_Feedback_Run_NN_10_rep00025.h5,with_feedback,0,30.663333892822266,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00026.h5,with_feedback,0,29.68666648864746,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00027.h5,with_feedback,1,34.060001373291016,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00028.h5,with_feedback,0,32.869998931884766,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00029.h5,with_feedback,0,33.2066650390625,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00030.h5,with_feedback,1,34.44333267211914,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00031.h5,with_feedback,0,32.2066650390625,27340.0
2025-04-13_0308_Feedback_Run_NN_10_rep00032.h5,with_feedback,0,29.383333206176758,27360.0
2025-04-13_0308_Feedback_Run_NN_10_rep00033.h5,with_feedback,1,32.599998474121094,27360.0
2025-04-13_0308_Feedback_Run_NN_11.h5,with_feedback,1,30.10333251953125,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00001.h5,with_feedback,0,34.18333435058594,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00002.h5,with_feedback,0,33.60333251953125,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00003.h5,with_feedback,0,32.779998779296875,27340.0
2025-04-13_0308_Feedback_Run_NN_11_rep00004.h5,with_feedback,0,30.219999313354492,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00005.h5,with_feedback,1,29.600000381469727,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00006.h5,with_feedback,1,34.869998931884766,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00007.h5,with_feedback,1,29.600000381469727,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00008.h5,with_feedback,0,32.18333435058594,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00009.h5,with_feedback,0,33.34000015258789,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00010.h5,with_feedback,1,28.983333587646484,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00011.h5,with_feedback,0,31.989999771118164,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00012.h5,with_feedback,1,31.079999923706055,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00013.h5,with_feedback,1,33.663333892822266,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00014.h5,with_feedback,1,32.83000183105469,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00015.h5,with_feedback,0,33.310001373291016,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00016.h5,with_feedback,0,34.52000045776367,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00017.h5,with_feedback,1,31.06333351135254,27340.0
2025-04-13_0308_Feedback_Run_NN_11_rep00018.h5,with_feedback,1,29.953332901000977,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00019.h5,with_feedback,0,31.899999618530273,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00020.h5,with_feedback,0,33.45000076293945,27340.0
2025-04-13_0308_Feedback_Run_NN_11_rep00021.h5,with_feedback,0,33.483333587646484,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00022.h5,with_feedback,0,32.85333251953125,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00023.h5,with_feedback,0,33.61333465576172,27340.0
2025-04-13_0308_Feedback_Run_NN_11_rep00024.h5,with_feedback,0,31.606666564941406,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00025.h5,with_feedback,0,30.450000762939453,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00026.h5,with_feedback,0,30.1299991607666,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00027.h5,with_feedback,0,34.70000076293945,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00028.h5,with_feedback,1,32.58333206176758,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00029.h5,with_feedback,1,33.18333435058594,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00030.h5,with_feedback,0,34.663333892822266,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00031.h5,with_feedback,0,32.02000045776367,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00032.h5,with_feedback,0,30.33333396911621,27360.0
2025-04-13_0308_Feedback_Run_NN_11_rep00033.h5,with_feedback,1,33.5099983215332,27360.0
2025-04-13_0308_Feedback_Run_NN_12.h5,with_feedback,0,30.14666748046875,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00001.h5,with_feedback,1,34.7400016784668,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00002.h5,with_feedback,1,32.813331604003906,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00003.h5,with_feedback,0,33.936668395996094,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00004.h5,with_feedback,0,29.90999984741211,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00005.h5,with_feedback,1,28.34000015258789,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00006.h5,with_feedback,1,34.35333251953125,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00007.h5,with_feedback,1,33.68333435058594,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00008.h5,with_feedback,0,31.5766658782959,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00009.h5,with_feedback,1,35.13999938964844,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00010.h5,with_feedback,1,30.3799991607666,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00011.h5,with_feedback,0,31.823333740234375,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00012.h5,with_feedback,0,30.133333206176758,27340.0
2025-04-13_0308_Feedback_Run_NN_12_rep00013.h5,with_feedback,0,33.063331604003906,27340.0
2025-04-13_0308_Feedback_Run_NN_12_rep00014.h5,with_feedback,1,33.029998779296875,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00015.h5,with_feedback,0,33.63999938964844,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00016.h5,with_feedback,1,34.540000915527344,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00017.h5,with_feedback,0,30.979999542236328,27340.0
2025-04-13_0308_Feedback_Run_NN_12_rep00018.h5,with_feedback,1,31.239999771118164,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00019.h5,with_feedback,0,31.43000030517578,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00020.h5,with_feedback,0,32.186668395996094,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00021.h5,with_feedback,0,33.79999923706055,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00022.h5,with_feedback,0,33.19333267211914,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00023.h5,with_feedback,0,34.08333206176758,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00024.h5,with_feedback,0,31.47333335876465,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00025.h5,with_feedback,1,30.736665725708008,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00026.h5,with_feedback,1,30.100000381469727,27340.0
2025-04-13_0308_Feedback_Run_NN_12_rep00027.h5,with_feedback,0,32.939998626708984,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00028.h5,with_feedback,0,33.473331451416016,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00029.h5,with_feedback,0,32.25,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00030.h5,with_feedback,1,34.290000915527344,27340.0
2025-04-13_0308_Feedback_Run_NN_12_rep00031.h5,with_feedback,0,31.55666732788086,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00032.h5,with_feedback,1,29.413333892822266,27360.0
2025-04-13_0308_Feedback_Run_NN_12_rep00033.h5,with_feedback,0,33.150001525878906,27360.0
2025-04-13_0308_Feedback_Run_NN_13.h5,with_feedback,1,30.18000030517578,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00001.h5,with_feedback,0,34.709999084472656,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00002.h5,with_feedback,1,33.723331451416016,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00003.h5,with_feedback,0,33.48666763305664,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00004.h5,with_feedback,1,30.280000686645508,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00005.h5,with_feedback,0,30.030000686645508,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00006.h5,with_feedback,0,34.86000061035156,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00007.h5,with_feedback,0,32.80666732788086,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00008.h5,with_feedback,0,32.97999954223633,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00009.h5,with_feedback,0,33.21333312988281,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00010.h5,with_feedback,1,31.116666793823242,27340.0
2025-04-13_0308_Feedback_Run_NN_13_rep00011.h5,with_feedback,1,32.313331604003906,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00012.h5,with_feedback,1,28.31999969482422,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00013.h5,with_feedback,1,33.880001068115234,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00014.h5,with_feedback,0,32.606666564941406,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00015.h5,with_feedback,1,33.67333221435547,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00016.h5,with_feedback,1,34.33333206176758,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00017.h5,with_feedback,1,30.6299991607666,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00018.h5,with_feedback,1,30.80666732788086,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00019.h5,with_feedback,1,31.739999771118164,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00020.h5,with_feedback,0,30.71666717529297,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00021.h5,with_feedback,1,33.663333892822266,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00022.h5,with_feedback,0,32.87666702270508,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00023.h5,with_feedback,0,34.21333312988281,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00024.h5,with_feedback,1,31.753334045410156,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00025.h5,with_feedback,1,30.93000030517578,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00026.h5,with_feedback,0,29.566667556762695,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00027.h5,with_feedback,1,34.98666763305664,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00028.h5,with_feedback,0,33.66999816894531,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00029.h5,with_feedback,1,33.223331451416016,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00030.h5,with_feedback,0,34.46333312988281,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00031.h5,with_feedback,0,31.133333206176758,27340.0
2025-04-13_0308_Feedback_Run_NN_13_rep00032.h5,with_feedback,0,29.399999618530273,27360.0
2025-04-13_0308_Feedback_Run_NN_13_rep00033.h5,with_feedback,1,33.67333221435547,27340.0
2025-04-13_0308_Feedback_Run_NN_14.h5,with_feedback,1,29.986665725708008,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00001.h5,with_feedback,1,34.13666534423828,27340.0
2025-04-13_0308_Feedback_Run_NN_14_rep00002.h5,with_feedback,0,31.696666717529297,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00003.h5,with_feedback,0,34.41666793823242,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00004.h5,with_feedback,1,30.80666732788086,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00005.h5,with_feedback,0,30.170000076293945,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00006.h5,with_feedback,0,34.526668548583984,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00007.h5,with_feedback,0,32.779998779296875,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00008.h5,with_feedback,1,32.70333480834961,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00009.h5,with_feedback,1,34.28666687011719,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00010.h5,with_feedback,0,29.709999084472656,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00011.h5,with_feedback,0,31.773332595825195,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00012.h5,with_feedback,0,32.55666732788086,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00013.h5,with_feedback,0,34.2933349609375,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00014.h5,with_feedback,1,33.64666748046875,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00015.h5,with_feedback,0,33.823333740234375,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00016.h5,with_feedback,0,34.44333267211914,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00017.h5,with_feedback,0,30.09666633605957,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00018.h5,with_feedback,0,31.030000686645508,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00019.h5,with_feedback,1,32.11000061035156,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00020.h5,with_feedback,0,32.9900016784668,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00021.h5,with_feedback,0,34.40666580200195,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00022.h5,with_feedback,0,33.573333740234375,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00023.h5,with_feedback,1,33.79999923706055,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00024.h5,with_feedback,0,31.39666748046875,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00025.h5,with_feedback,0,31.03333282470703,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00026.h5,with_feedback,0,30.016666412353516,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00027.h5,with_feedback,0,35.08000183105469,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00028.h5,with_feedback,1,33.72666549682617,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00029.h5,with_feedback,0,32.63666534423828,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00030.h5,with_feedback,0,34.720001220703125,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00031.h5,with_feedback,0,31.176666259765625,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00032.h5,with_feedback,0,26.873332977294922,27360.0
2025-04-13_0308_Feedback_Run_NN_14_rep00033.h5,with_feedback,0,32.97666549682617,27360.0
2025-04-13_0309_Feedback_Run_NN_00.h5,without_feedback,1,30.536666870117188,27264.0
2025-04-13_0309_Feedback_Run_NN_00_rep00001.h5,without_feedback,1,33.619998931884766,27264.0
2025-04-13_0309_Feedback_Run_NN_00_rep00002.h5,without_feedback,0,32.220001220703125,27264.0
2025-04-13_0309_Feedback_Run_NN_00_rep00003.h5,without_feedback,0,33.676666259765625,27264.0
2025-04-13_0309_Feedback_Run_NN_00_rep00004.h5,without_feedback,0,30.790000915527344,27264.0
2025-04-13_0309_Feedback_Run_NN_00_rep00005.h5,without_feedback,1,27.989999771118164,27264.0
